id,name,D
166291,Eagle-Eye Cherry,2.15625
866491,Maxwell,2.15625
223197,Hot Water Music,2.125
29978,Sloan,2.125
228299,Jean-Luc Ponty,2.125
527267,Built to Spill,2.09375
792018,East 17,2.09375
275386,Jerry Garcia Band,2.09375
50251,Blind Melon,2.09375
679219,Dave Alvin,2.09375
780581,Lagwagon,2.09375
521674,The Brecker Brothers,2.09375
798477,Freddie McGregor,2.0625
807028,Duane Allman,2.0625
58360,Betty Buckley,2.0625
128141,Cranes,2.0625
194578,Gang Green,2.046875
100116,Charlie Wilson,2.03125
35697,Peaches & Herb,2.03125
768231,Ian Matthews,2.03125
746407,Sister Nancy,2.03125
228444,Lee Ritenour,2.03125
617336,Tom Morello,2.015625
4451,T.S.O.L.,2
825924,Marillion,2
893383,The Muffs,2
49774,Blackstreet,2
184637,Flora Purim,2
745568,Seven Mary Three,2
814340,Jeanne Moreau,2
7230,Brian May,1.984375
213921,Less Than Jake,1.96875
248916,Johnny Osbourne,1.96875
317865,Jennifer Lopez,1.96875
286866,Los Huracanes del Norte,1.96875
126048,The Fabulous Thunderbirds,1.96875
793664,El DeBarge,1.9375
761108,Avail,1.9375
76561,Billy Ray Cyrus,1.9375
111963,Chris Whitley,1.9375
673486,Marc Anthony,1.9375
314050,Narada Michael Walden,1.9375
52093,The Fixx,1.9375
521851,MxPx,1.9375
31556,Supergrass,1.9375
490554,The Posies,1.9375
163420,G. Love & Special Sauce,1.9375
527024,Bruce Dickinson,1.90625
468632,Ricardo Montaner,1.90625
82742,Iris DeMent,1.90625
771419,King's X,1.90625
3495279,Andy Black,1.90625
742980,Patra,1.90625
322339,Peter Rowan,1.890625
950441,Go West,1.875
132095,Crucifix,1.875
8549,Sparklehorse,1.875
108446,Ismael Rivera,1.875
1518379,Hula,1.875
936095,Tonic,1.875
221803,UNKLE,1.875
255704,Pegboy,1.875
388198,Neurosis,1.828125
194246,Garbage,1.828125
755792,Angela Winbush,1.8125
597875,Adriano Celentano,1.8125
502978,Oysterhead,1.8125
380235,Rebirth Brass Band,1.8125
740833,Grant Lee Buffalo,1.8125
118384,Comus,1.8125
481461,Orleans,1.8125
255210,Diana Krall,1.8125
45475,Steve Vai,1.78125
285693,Robert Gordon,1.78125
812802,Death in Vegas,1.78125
919846,54-40,1.75
36468,Smoking Popes,1.75
596451,Zapp,1.75
697350,Ziggy Marley,1.75
146354,The Del McCoury Band,1.75
185383,French Kicks,1.75
744969,Alvin & the Chipmunks,1.75
745318,Pale Saints,1.75
762500,Bikini Kill,1.71875
771269,Bono,1.71875
478246,The Tymes,1.71875
151666,Julian Bream,1.71875
365542,Katrina & the Waves,1.703125
151549,Belinda Carlisle,1.703125
921710,The White Stripes,1.6875
662797,Ginuwine,1.6875
926237,Third Eye Blind,1.6875
42234,Steven Halpern,1.6875
307135,Rick Nielsen,1.6875
244073,Samiam,1.6875
1431398,Will Ackerman,1.6875
516202,Brian Hyland,1.6875
287407,Jessica Simpson,1.6875
516929,*NSYNC,1.6875
620495,The Breeders,1.6875
933568,Tommy Bolin,1.671875
170381,Europe,1.65625
48566,The Black Crowes,1.65625
83095,Kirk Franklin,1.65625
1211412,Raven,1.65625
165294,Chapterhouse,1.625
855952,Propagandhi,1.625
5307,Alicia Keys,1.625
38805,Angie Stone,1.625
82639,Paco de LucÃ­a,1.625
673114,Marcus Miller,1.625
642427,Buddy Clark,1.625
85397,Kelis,1.625
120412,Cowboy Mouth,1.625
221844,Rusted Root,1.625
227088,Deana Carter,1.625
500298,Morgan Heritage,1.609375
934350,Tom Scott,1.59375
91122,Inner City,1.59375
133057,Jo Dee Messina,1.5625
561105,Hatebreed,1.5625
1055285,112,1.5625
1908947,X,1.5625
863102,Neutral Milk Hotel,1.5625
78741,The Connells,1.5625
2252,Allan Holdsworth,1.546875
220312,Jorge Negrete,1.53125
188202,Don Lamond,1.53125
493412,Oumou Sangare,1.5
168256,Eva Cassidy,1.5
104147,La Sonora Dinamita,1.5
695019,Zakir Hussain,1.5
1416172,Jack Johnson,1.5
76658,Jimmy McGriff,1.5
667584,Damien Rice,1.5
812711,Death Cab for Cutie,1.5
803544,Dream Theater,1.484375
814871,Mad Season,1.484375
361973,Kashif,1.46875
340364,Philip Bailey,1.46875
158888,Gas,1.46875
585574,Sum 41,1.46875
100473,L7,1.4375
167361,Dru Hill,1.4375
201983,Westlife,1.4375
924780,Anti-Flag,1.4375
305363,Saves the Day,1.4375
1913210,James Mason,1.4375
472735,Rhonda Vincent,1.4375
64954,Michael Ball,1.4375
988655,Donna the Buffalo,1.40625
300583,Junior Brown,1.40625
274520,Los Alegres de TerÃ¡n,1.40625
211570,Dianne Reeves,1.40625
384920,R. Stevie Moore,1.40625
752945,Paul van Dyk,1.40625
949780,Hanson,1.40625
36310,Shonen Knife,1.375
627026,Amy Winehouse,1.375
5366,Alfredo Gutierrez,1.375
335937,Los Corraleros de Majagual,1.375
207644,The Charlie Daniels Band,1.375
833631,Los Bukis,1.375
248920,Sara Evans,1.375
253734,Johnny Gill,1.375
648097,Guadalcanal Diary,1.375
850693,Jets to Brazil,1.375
860561,The Fray,1.359375
296903,Love and Rockets,1.34375
663455,Half Pint,1.34375
148355,Egg,1.34375
22875,Temple of the Dog,1.328125
919603,Animal Collective,1.3125
6310,Semisonic,1.3125
667622,Heatwave,1.3125
831733,Lindsay Lohan,1.3125
406657,Meredith Brooks,1.3125
277351,Loggins & Messina,1.3125
49367,The Blackbyrds,1.3125
185440,David Lanz,1.3125
580485,Willie Hutch,1.3125
290853,Richard Ashcroft,1.3125
918600,The Style Council,1.28125
267411,JosÃ© Alfredo JimÃ©nez,1.28125
245292,Rodney Dangerfield,1.28125
411830,Nile Rodgers,1.28125
944933,Captain Beyond,1.28125
70027,The Innocence Mission,1.25
761341,Beverley Knight,1.25
74397,Bill Frisell,1.25
46381,Berlin,1.25
112204,Crimson Glory,1.25
342691,Pilot,1.25
3161008,The Neptunes,1.25
247004,Roberto Torres,1.25
116087,Leatherface,1.25
771905,Bowling for Soup,1.25
248885,Lisandro Meza,1.25
611104,Atomic Kitten,1.25
120010,Jack Johnson,1.25
677991,John Scofield,1.25
284939,Los Ãngeles Negros,1.25
289685,Robyn,1.25
585092,Dave Holland,1.25
487038,The Rapture,1.25
94764,"Bonnie ""Prince"" Billy",1.25
751613,Andrea Bocelli,1.25
36975,The Babys,1.21875
184471,Unsane,1.21875
20760,Shelby Lynne,1.21875
840289,Seaweed,1.21875
620056,Bright Eyes,1.21875
355616,Poison,1.203125
364861,Rudy Ray Moore,1.1875
6855,Pablo MilanÃ©s,1.1875
762885,Avril Lavigne,1.1875
673933,Mandy Moore,1.1875
808336,Ryan Adams,1.1875
89058,Billy Ocean,1.1875
65094,Svend Asmussen,1.1875
39013,Alkaline Trio,1.15625
219966,Vision of Disorder,1.15625
551465,Gillian Welch,1.15625
290502,Limp Bizkit,1.15625
657329,CamarÃ³n de la Isla,1.125
789514,El Gran Combo de Puerto Rico,1.125
200448,Erma Franklin,1.125
267435,DiÃ³medes DÃ­az,1.125
759224,Blaze Foley,1.125
367188,Rihanna,1.125
40922,The Sound,1.125
467382,Michael Penn,1.125
665908,Good Charlotte,1.125
81619,Keith Urban,1.125
737886,Enrique Iglesias,1.125
574483,The Wild Tchoupitoulas,1.125
51066,Craig Armstrong,1.125
837985,Sawyer Brown,1.125
845668,Phil Manzanera,1.125
987922,CeCe Winans,1.09375
825387,Hothouse Flowers,1.09375
174752,Eels,1.09375
225754,Hound Dog Taylor,1.09375
852997,k.d. lang,1.0625
34899,Soul Coughing,1.0625
887806,Oleta Adams,1.0625
790797,Shakira,1.0625
896817,The Sapphires,1.0625
414889,The Presidents of the United States of America,1.0625
647834,George Thorogood,1.0625
746182,Translator,1.0625
746387,Tracy Lawrence,1.0625
779670,Cradle of Filth,1.0625
782631,Cousin Emmy,1.0625
752770,Peaches,1.0625
329232,New Found Glory,1.03125
214383,U.K.,1.03125
943827,Cake,1.03125
190888,Jeff Lorber,1.03125
96944,Chris Hillman,1.03125
656420,Lola Flores,1
199090,Denise LaSalle,1
690718,Yolanda Adams,1
756959,Steve Young,1
104388,Jack DeJohnette,1
957340,Helloween,1
138271,Cursive,1
40501,Steve Roach,1
860080,Nada Surf,1
663645,Bon Iver,1
861687,Nelly Furtado,1
110564,Ivan Lins,1
570046,Marc Almond,1
868174,Rascal Flatts,1
344729,Rich Mullins,1
312062,Marvin Sease,1
772745,Incubus,1
510805,Toby Keith,1
807068,Rita Lee,1
221059,Jason Mraz,1
256831,Levi Stubbs,1
617613,Alejandro FernÃ¡ndez,1
32971,The Beautiful South,0.96875
758630,Better Than Ezra,0.96875
586798,Thievery Corporation,0.96875
393257,Newsboys,0.9375
107247,Chuck Rainey,0.9375
340152,Ratt,0.9375
806168,Veruca Salt,0.9375
415239,The Primitives,0.9375
190235,Mad Cobra,0.9375
228058,Lonnie Liston Smith,0.9375
169578,Frankie Ruiz,0.921875
193342,Emperor,0.90625
804431,Dropkick Murphys,0.890625
169239,Felix da Housecat,0.875
333539,Jim Brickman,0.875
301404,Rick Derringer,0.875
399733,Nickel Creek,0.875
109414,Courtney Love,0.875
371879,Pure Prairie League,0.875
176360,Charlie Robison,0.875
898275,Missing Persons,0.875
147316,Le Tigre,0.875
672498,Goldie,0.875
480108,a-ha,0.875
350585,Pirates of the Mississippi,0.875
285232,Maroon 5,0.875
90079,Chely Wright,0.875
942335,Groove Armada,0.875
319945,Peter Criss,0.875
944293,Calexico,0.875
453041,Meshuggah,0.875
748262,Shellac,0.875
125822,Exodus,0.875
847374,Jesse McCartney,0.875
687933,Yanni,0.875
664346,Glassjaw,0.84375
147245,Duke Jordan,0.84375
180023,Tortoise,0.84375
82037,Ike Quebec,0.84375
674161,Manu Chao,0.84375
123363,Converge,0.84375
753868,Sigur RÃ³s,0.8125
40230,Songs: Ohia,0.8125
799100,Great White,0.8125
767370,Billy Dean,0.8125
49026,Switchfoot,0.8125
147771,Cutty Ranks,0.8125
280692,Jill Sobule,0.8125
85445,Bobby Marchan,0.8125
317571,Jennifer Love Hewitt,0.8125
841950,Verdine White,0.8125
222601,Hot Rize,0.8125
519637,Brian Setzer,0.8125
96977,In Flames,0.8125
327130,Jerry Douglas,0.8125
755496,Silver Jews,0.78125
660053,Grandaddy,0.78125
831448,Romeo Void,0.78125
146490,Fastball,0.78125
213273,Joey McIntyre,0.78125
215058,Jars of Clay,0.78125
221445,Machine Head,0.78125
26164,Sleater-Kinney,0.78125
190531,Frederick Knight,0.78125
590483,Third Day,0.75
852665,Poncho Sanchez,0.75
492521,Mina,0.75
887513,Michael Nyman,0.75
36645,Steve Kuhn,0.75
103447,Kim Wilde,0.75
38291,Sneaky Pete Kleinow,0.75
759668,Beres Hammond,0.75
104314,Lafayette Afro Rock Band,0.75
892586,The Normal,0.75
861757,David Foster,0.75
1028077,The-Dream,0.75
81836,Alex de Grassi,0.75
868616,Nickelback,0.75
414291,Ray Wylie Hubbard,0.75
611007,Todd Edwards,0.75
185155,Maceo Parker,0.75
939565,Bryan White,0.75
153503,Gary Peacock,0.75
580300,Sufjan Stevens,0.75
451183,Michael Chapman,0.75
845662,Jill Scott,0.75
289599,Linkin Park,0.75
552576,Gino Soccio,0.75
945951,Calvin Harris,0.75
205520,Tullycraft,0.71875
109421,Crowbar,0.71875
835894,Lowell George,0.71875
287860,Robin Williams,0.71875
691371,Avenged Sevenfold,0.703125
956268,Wilson Phillips,0.6875
956973,Hilary Duff,0.6875
203695,Luscious Jackson,0.6875
142208,Eddie Murphy,0.6875
46345,Suzanne Ciani,0.6875
1426748,Prince,0.6875
50493,Soulfly,0.6875
739041,Fountains of Wayne,0.6875
741236,Four Tet,0.6875
840215,Peter Murphy,0.6875
25778,Slave,0.6875
255887,Level 42,0.6875
946563,Ghost,0.6875
194063,Lee Ann Womack,0.6875
130855,Tony Rice,0.6875
475334,The Suicide Machines,0.671875
98944,Kix,0.65625
66869,The Field Mice,0.65625
46527,Blonde Redhead,0.65625
485991,Mike Laure,0.65625
1536402,Timmy Regisford,0.65625
62860,Blue Rodeo,0.65625
785357,James McMurtry,0.65625
591459,TiÃ«sto,0.625
69348,Paul Desmond,0.625
300035,Judge,0.625
72716,The Kentucky Headhunters,0.625
859589,Katy Perry,0.625
304102,Utah Saints,0.625
503602,The Sea and Cake,0.625
12180,Trace Adkins,0.625
47246,Steven Wright,0.625
178799,Staind,0.625
277572,Phoenix,0.625
573100,Daryle Singletary,0.625
933633,Mungo Jerry,0.625
16186,Amel Larrieux,0.625
803242,Lyn Collins,0.625
280960,Lone Justice,0.625
545534,Cannibal Corpse,0.625
514563,Muse,0.625
286530,Jessica Andrews,0.625
287092,Sam Kinison,0.625
615489,Bratmobile,0.625
26952,Smokie Norful,0.625
125561,Cinderella,0.625
158656,Taking Back Sunday,0.625
750742,Slipknot,0.625
96142,Charly GarcÃ­a,0.625
359026,Ricky Martin,0.625
294197,Polvo,0.625
753833,Son Volt,0.59375
268990,Luna,0.59375
354158,Kaleidoscope,0.59375
131038,Spoon,0.59375
918569,The Streets,0.5625
593129,Tim O'Brien,0.5625
921359,The Tremeloes,0.5625
921598,Sugar,0.5625
299776,Urge Overkill,0.5625
694411,Zap Pow,0.5625
826364,Liz Story,0.5625
42589,The Beta Band,0.5625
961133,Dave Koz,0.5625
765302,Badly Drawn Boy,0.5625
14201,Spirit of the West,0.5625
836017,Scott Nygaard,0.5625
413683,Otis Taylor,0.5625
449578,Miami Sound Machine,0.5625
614982,Brand X,0.5625
419102,The Shins,0.5625
125506,Jagged Edge,0.5625
814387,John Legend,0.5625
388773,M.I.A.,0.5625
750131,Terri Clark,0.5625
258741,Jon B.,0.5625
751256,Superdrag,0.5625
293391,Mark O'Connor,0.5625
797670,Divine,0.53125
773407,Charlie Watts,0.53125
216586,John Conlee,0.53125
254215,Wilco,0.53125
812101,MK,0.53125
288111,Los Fabulosos Cadillacs,0.53125
125528,Laid Back,0.53125
126782,Lambchop,0.53125
520583,My Morning Jacket,0.53125
127889,BeBe Winans,0.53125
230111,David Wilcox,0.5
99449,Cornelius,0.5
165068,Garnett Silk,0.5
788582,El General,0.5
166505,Feist,0.5
592595,Thursday,0.5
330453,Ralph Tresvant,0.5
232869,Macy Gray,0.5
167399,Marvin Hamlisch,0.5
101895,Joe,0.5
134761,Pat Green,0.5
921289,Stuart Duncan,0.5
266063,Chris Brown,0.5
659299,Gary Allan,0.5
69761,The Irish Rovers,0.5
496370,The Shamen,0.5
922398,Sugababes,0.5
201667,Vickie Winans,0.5
922811,Mitzi Gaynor,0.5
595559,Arif Mardin,0.5
956093,Henry Lee Summer,0.5
334243,Phil Ramone,0.5
664272,Keri Hilson,0.5
2435745,James Blake,0.5
241004,Salaam Remi,0.5
831708,RocÃ­o DÃºrcal,0.5
373592,Nate Dogg,0.5
47401,"Bernard ""Pretty"" Purdie",0.5
769486,Iced Earth,0.5
540139,Camilo Sesto,0.5
1589051,Prince,0.5
278644,Howard Shore,0.5
246169,Whiskeytown,0.5
49797,Steven Tyler,0.5
181817,Caron Wheeler,0.5
771792,Killswitch Engage,0.5
674262,Mandrill,0.5
283405,Mark Chesnutt,0.5
808155,Jamie Principle,0.5
219428,Uncle Kracker,0.5
186805,Eric Carmen,0.5
122219,Craig David,0.5
318966,Martin Gore,0.5
122381,Jacques Dutronc,0.5
811395,MÃºm,0.5
778656,Cornelius Brothers & Sister Rose,0.5
746915,Paul Carrack,0.5
26023,The Apples in Stereo,0.5
615937,Brian Regan,0.5
26367,Skid Row,0.5
616296,Ashlee Simpson,0.5
780948,Ladytron,0.5
355142,Nirvana,0.5
847305,Los del Rio,0.5
487219,The Wonder Stuff,0.5
61637,Beulah,0.5
193025,Gregory Abbott,0.5
94792,Imogen Heap,0.5
29604,Shocking Blue,0.5
947576,Gina X Performance,0.5
391003,Norman Greenbaum,0.5
128873,Jack White,0.5
325727,Jenni Rivera,0.5
555695,Gipsy Kings,0.5
490852,Our Lady Peace,0.5
163577,Doug Kershaw,0.5
685031,Wilfrido Vargas,0.484375
787702,The Dillinger Escape Plan,0.46875
757665,The Lounge Lizards,0.46875
234647,Deborah Cox,0.46875
1777836,Bobby Brown,0.46875
651187,The Georgia Satellites,0.46875
358641,Every Avenue,0.46875
752303,Snapcase,0.46875
854203,Porcupine Tree,0.4375
789340,Belly,0.4375
595768,Motion City Soundtrack,0.4375
6232,Robert Miles,0.4375
665860,Godsmack,0.4375
11046,Tracy Bonham,0.4375
242211,Saliva,0.4375
670226,The Killers,0.4375
216212,John Cooper Clarke,0.4375
185543,Green Jelly,0.4375
677352,Dar Williams,0.4375
743966,Tantric,0.4375
680374,Womack & Womack,0.4375
26193,Andrew Bird,0.4375
485525,The Starting Line,0.4375
97384,Kings of Leon,0.4375
795054,El Tri,0.40625
43520,Susan Tedeschi,0.40625
310455,Pestilence,0.40625
1016154,"Pete ""El Conde"" RodrÃ­guez",0.375
819946,Leroy Hutson,0.375
1498,All That Remains,0.375
854854,Rufus Wainwright,0.375
822089,Jordan Knight,0.375
953552,Dance Hall Crashers,0.375
101795,Kirk Whalum,0.375
331400,Ronnie Dunn,0.375
495861,Mindy McCready,0.375
332536,Ronnie Foster,0.375
169124,Eddie Harris,0.375
857621,Keane,0.375
7731,Papa Roach,0.375
204968,Charlie Byrd,0.375
500612,Adam Sandler,0.375
928160,Armand Van Helden,0.375
503460,Adele,0.375
569119,Danny Elfman,0.375
799644,Chad & Jeremy,0.375
2570457,Miguel,0.375
932299,Tito Rodriguez,0.375
48265,Silverchair,0.375
16132,Sevendust,0.375
147294,Cymande,0.375
933898,Ashanti,0.375
508391,Mtume,0.375
672269,Mandy Patinkin,0.375
869708,Mel Lewis,0.375
17937,Patti LuPone,0.375
149173,Carter Burwell,0.375
674310,Herb Ellis,0.375
641709,Camera Obscura,0.375
52062,Chayanne,0.375
84886,Kleeer,0.375
510885,TobyMac,0.375
478173,Marsha Ambrosius,0.375
347151,Jewel,0.375
183715,The Fugitives,0.375
937397,Brooklyn Bridge,0.375
118791,LeAnn Rimes,0.375
579823,Holly Dunn,0.375
187907,Don Omar,0.375
57280,Bilal,0.375
680065,Jeff Wayne,0.375
57497,B-Movie,0.375
90389,Idris Muhammad,0.375
778906,L.A. Guns,0.375
123754,Christopher Cross,0.375
517607,Brand New,0.375
128143,Trey Songz,0.375
292876,Joyce,0.375
784814,The Cranberries,0.375
588887,Thom Yorke,0.375
621959,Seefeel,0.375
468911,Rey Ruiz,0.359375
395187,Nena,0.34375
40294,Swell,0.34375
866271,Nick Cave & the Bad Seeds,0.34375
753706,The All-American Rejects,0.3125
264350,Sean Paul,0.3125
755918,The Black Keys,0.3125
559405,Daddy Yankee,0.3125
952786,Goldfrapp,0.3125
625201,Alexander O'Neal,0.3125
625278,Broken Social Scene,0.3125
494746,Another Bad Creation,0.3125
136124,The Crystal Method,0.3125
760389,Audio Adrenaline,0.3125
892775,Miguel BosÃ©,0.3125
796914,Carman,0.3125
80649,The Libertines,0.3125
48123,Marine Girls,0.3125
182302,Ray LaMontagne,0.3125
314372,Sea Level,0.3125
807026,Lyres,0.3125
21009,Slash,0.3125
840708,Vengaboys,0.3125
21578,Sleep,0.3125
25899,Technotronic,0.3125
26825,Paula Cole,0.3125
748904,Stereophonics,0.3125
847970,Piebald,0.3125
193594,Madeleine Peyroux,0.3125
96576,Interpol,0.3125
31442,Anastacia,0.3125
952834,Mano Negra,0.28125
605965,Atlanta Rhythm Section,0.28125
98467,Klaatu,0.25
491786,Thelonious Monk Quartet,0.25
164686,Ben Folds Five,0.25
951374,Damian Marley,0.25
787940,LeVert,0.25
2393596,Avicii,0.25
230963,John P. Kee,0.25
198426,Changing Faces,0.25
494474,Third World,0.25
35864,Shriekback,0.25
199917,Chantal Kreviazuk,0.25
3426,Tank,0.25
757177,The Blasters,0.25
888484,Michelle Branch,0.25
233136,Josh Ritter,0.25
495288,The Rentals,0.25
528895,Vasco Rossi,0.25
299567,Poi Dog Pondering,0.25
987777,Donell Jones,0.25
38061,The Bats,0.25
201958,General Public,0.25
169228,Dionne Farris,0.25
988627,Fuel,0.25
923323,3 Doors Down,0.25
825168,The Jones Girls,0.25
890724,The Originals,0.25
923705,Mogwai,0.25
825883,Dierks Bentley,0.25
662416,Vampire Weekend,0.25
39828,Surface,0.25
793848,Faithless,0.25
237773,Mark Ronson,0.25
205627,Charlie Chaplin,0.25
762821,Big & Rich,0.25
9218,Tracey Thorn,0.25
829033,Huey Lewis,0.25
468938,Omarion,0.25
894962,The Postal Service,0.25
927795,Tift Merritt,0.25
1714462,Swedish House Mafia,0.25
469519,Ashley Tisdale,0.25
2960510,A*Teens,0.25
502989,Armin van Buuren,0.25
175379,Unearth,0.25
601430,Morphine,0.25
142767,The Dave Brubeck Quartet,0.25
405142,Ray J,0.25
798658,EmilÃ­ana Torrini,0.25
274637,Mario,0.25
2896351,Tommy Lee,0.25
766533,Bolt Thrower,0.25
472102,Taylor Swift,0.25
308625,Luis Alberto Spinetta,0.25
931231,Tippa Irie,0.25
1029659,LMFAO,0.25
800475,Eric BenÃ©t,0.25
46814,Blake Shelton,0.25
898946,Mitch Hedberg,0.25
866417,Maxi Priest,0.25
178301,Fat Freddy's Drop,0.25
276626,Rob Halford,0.25
211095,UnderÃ¸ath,0.25
178621,Ultra Vivid Scene,0.25
670734,Goldfinger,0.25
736318,All Time Low,0.25
769109,Kid Koala,0.25
343455,Pinback,0.25
933458,Akon,0.25
48806,Soulwax,0.25
16574,Alpha,0.25
180516,Dave Grohl,0.25
574119,Sugar Ray,0.25
639748,Blue,0.25
312126,K-Ci & JoJo,0.25
607094,Toadies,0.25
17387,Sixpence None the Richer,0.25
771838,Immature,0.25
2639628,Ed Sheeran,0.25
935739,Musiq Soulchild,0.25
608135,Mulgrew Miller,0.25
673752,Lloyd,0.25
215041,The Jon Spencer Blues Explosion,0.25
84446,India.Arie,0.25
150530,James Horner,0.25
937150,Broadcast,0.25
511257,The Soup Dragons,0.25
347639,Jimmie Vaughan,0.25
806740,Turbonegro,0.25
185018,Finch,0.25
414506,Milly Quezada,0.25
86927,Kelly Clarkson,0.25
807869,Joe Nichols,0.25
676818,Darryl Worley,0.25
480956,Midtown,0.25
710448,Katie Herzig,0.25
546738,Jazmine Sullivan,0.25
88035,Kelly Price,0.25
548020,Gilberto Santa Rosa,0.25
90011,Ini Kamoze,0.25
614455,The Brian Jonestown Massacre,0.25
581713,Anthony Hamilton,0.25
746302,Train,0.25
615304,Ash,0.25
156938,Shaggy,0.25
124248,Laidback Luke,0.25
255347,Savatage,0.25
190012,John Tesh,0.25
485365,Thirty Seconds to Mars,0.25
191070,Wang Chung,0.25
2518003,Popcaan,0.25
617536,Alejandra GuzmÃ¡n,0.25
781399,Jackie Gleason,0.25
159312,Bebo Norman,0.25
618230,Alex Van Halen,0.25
159655,Shadows Fall,0.25
258000,T-Pain,0.25
749571,Skillet,0.25
585896,The Wallflowers,0.25
749743,Steps,0.25
193444,Cassius,0.25
95176,Bonobo,0.25
259240,Vanessa Paradis,0.25
849405,Marques Houston,0.25
947752,Hank Williams III,0.25
358055,Kandi,0.25
587631,Moodymann,0.25
161830,Tamba Trio,0.25
424302,Miles Davis Quintet,0.25
621101,The Bouncing Souls,0.25
130037,Cross Canadian Ragweed,0.25
359555,Karunesh,0.25
261309,Vybz Kartel,0.25
392553,Ram Jam,0.25
490860,Three Days Grace,0.25
884449,O.A.R.,0.25
178122,Filter,0.21875
150048,Enigma,0.21875
951375,Damien Jurado,0.1875
1606776,K.P. & Envyi,0.1875
1611,Speedy,0.1875
329883,RX Bandits,0.1875
135059,Classics IV,0.1875
923063,ATB,0.1875
71373,BBMak,0.1875
9441,Static-X,0.1875
960874,Will Downing,0.1875
143559,JoaquÃ­n Sabina,0.1875
78758,Bounty Killer,0.1875
243012,Rockpile,0.1875
147481,Fila Brazillia,0.1875
17060,TrentemÃ¸ller,0.1875
412393,Melanie C,0.1875
511041,Aterciopelados,0.1875
318085,Panic! At the Disco,0.1875
810592,Machines of Loving Grace,0.1875
648106,Justice,0.1875
780005,LCD Soundsystem,0.1875
747243,Trouble,0.1875
94861,Kings of Convenience,0.1875
194039,Geggy Tah,0.1875
424117,The Rippingtons,0.1875
639621,Caifanes,0.15625
778959,La Ley,0.15625
354883,Poe,0.15625
97786,BoySetsFire,0.15625
2031918,Local Natives,0.125
1507678,The Middle East,0.125
426564,Ozomatli,0.125
1409777,Slim,0.125
1573712,Nosaj Thing,0.125
295976,Linda Eder,0.125
787960,Joe Diffie,0.125
460390,Okkervil River,0.125
296601,Lionel Cartwright,0.125
132849,Crystal Lewis,0.125
919418,The Thermals,0.125
985076,The Wonder Years,0.125
755745,Swingin' Utters,0.125
886961,Relient K,0.125
100659,Labradford,0.125
363100,Prong,0.125
854866,Kaskade,0.125
297839,Sasha,0.125
134051,Elbow,0.125
101415,Ivy,0.125
232598,Days of the New,0.125
855232,Powerman 5000,0.125
298225,Poison the Well,0.125
68896,B2K,0.125
167220,Djavan,0.125
757070,Steve Perry,0.125
2592086,Frank Ocean,0.125
855619,Primitive Radio Gods,0.125
3669,Southern Culture on the Skids,0.125
233147,Howie Day,0.125
855780,Najee,0.125
495455,Monster Magnet,0.125
528243,Mystery Jets,0.125
168110,Downset,0.125
2659130,Ty Dolla $ign,0.125
234374,Hubert Laws,0.125
791609,Benny Benassi,0.125
791734,Coal Chamber,0.125
497236,Adina Howard,0.125
2365087,Skrillex,0.125
890559,The Olivia Tremor Control,0.125
268161,Diego Torres,0.125
366681,Paramore,0.125
923745,Aaron Carter,0.125
1055021,Bombay Bicycle Club,0.125
760214,Dr. Dog,0.125
793225,Diplo,0.125
465562,Obituary,0.125
170879,Fall Out Boy,0.125
105462,Cody ChesnuTT,0.125
662642,Hal Ketchum,0.125
990368,Foals,0.125
597239,April March,0.125
400815,Nerf Herder,0.125
401114,Maze,0.125
663424,D.J. Rogers,0.125
73682,Kelly Rowland,0.125
696668,Zero 7,0.125
106916,Chris Cagle,0.125
467444,Of Montreal,0.125
172582,Franz Ferdinand,0.125
238245,Denis Leary,0.125
107249,Lakeside,0.125
107556,Kimya Dawson,0.125
861252,Carrie Underwood,0.125
108265,Israel & New Breed,0.125
600069,James Taylor,0.125
207290,DeVotchKa,0.125
600640,Tindersticks,0.125
666244,The Knife,0.125
109628,Panda Bear,0.125
109669,IsmaÃ«l LÃ´,0.125
961688,Wynton Marsalis,0.125
994823,Lady Gaga,0.125
44776,Beth Hart,0.125
765773,Jimmy McPartland,0.125
307102,Puddle of Mudd,0.125
569600,Angels & Airwaves,0.125
143749,fIREHOSE,0.125
1028746,Colt Ford,0.125
996127,Demi Lovato,0.125
537444,Busted,0.125
898188,Mint Condition,0.125
243418,Wayne Hancock,0.125
309068,Pescado Rabioso,0.125
866215,McFly,0.125
800695,Fun Lovin' Criminals,0.125
899223,The Slackers,0.125
178645,Altered Images,0.125
80358,Kesha,0.125
15158,SisqÃ³,0.125
801615,Casino Versus Japan,0.125
1391526,La Dispute,0.125
572508,Steve Angello,0.125
376422,Queens of the Stone Age,0.125
48757,Switch,0.125
868063,RaulÃ­n RodrÃ­guez,0.125
212810,Russ Taff,0.125
1032082,Bruno Mars,0.125
49062,Simple Plan,0.125
573391,Paolo Nutini,0.125
2048033,Sleigh Bells,0.125
475431,Stray Cats,0.125
836394,Scissor Sisters,0.125
115544,Christopher Williams,0.125
115554,LSG,0.125
509156,Mudvayne,0.125
50581,Sin Bandera,0.125
280897,Deerhunter,0.125
215513,Ciara,0.125
641626,Cecilia Bartoli,0.125
281254,Lonestar,0.125
1035160,Cash Cash,0.125
281564,Mark Harris,0.125
216294,John Coltrane Quartet,0.125
19740,Amerie,0.125
2412330,Nicky Romero,0.125
