influencer_id,influencer_name,influencer_main_genre,influencer_active_start,follower_id,follower_name,follower_main_genre,follower_active_start
622805,Stevie Wonder,R&B;,1960,825087,Living Colour,Pop/Rock,1980
477875,The Supremes,R&B;,1950,825168,The Jones Girls,R&B;,1960
414251,Otis Redding,R&B;,1960,825387,Hothouse Flowers,Pop/Rock,1980
137494,Fats Domino,R&B;,1940,827250,Lloyd Price,R&B;,1950
892771,The O'Jays,R&B;,1960,827760,Loose Ends,R&B;,1980
82013,The Impressions,R&B;,1950,829122,Huey Lewis & the News,Pop/Rock,1980
221894,MFSB,R&B;,1970,829125,Loleatta Holloway,R&B;,1960
137494,Fats Domino,R&B;,1940,830028,"Huey ""Piano"" Smith",R&B;,1950
151469,Earl King,R&B;,1950,830028,"Huey ""Piano"" Smith",R&B;,1950
197040,Champion Jack Dupree,Blues,1940,830028,"Huey ""Piano"" Smith",R&B;,1950
369270,Professor Longhair,Blues,1930,830028,"Huey ""Piano"" Smith",R&B;,1950
577590,Dave Bartholomew,R&B;,1940,830028,"Huey ""Piano"" Smith",R&B;,1950
654490,Guitar Slim,Blues,1950,830028,"Huey ""Piano"" Smith",R&B;,1950
748773,Amos Milburn,Blues,1940,830028,"Huey ""Piano"" Smith",R&B;,1950
933172,Allen Toussaint,R&B;,1950,830028,"Huey ""Piano"" Smith",R&B;,1950
960674,Wynonie Harris,R&B;,1940,830028,"Huey ""Piano"" Smith",R&B;,1950
79016,Billie Holiday,Vocal,1930,830375,Lorraine Ellison,R&B;,1960
204901,Sarah Vaughan,Vocal,1940,830375,Lorraine Ellison,R&B;,1960
260038,Dinah Washington,Vocal,1940,830375,Lorraine Ellison,R&B;,1960
384675,Mary Wells,R&B;,1960,830375,Lorraine Ellison,R&B;,1960
806877,Ruth Brown,R&B;,1940,830375,Lorraine Ellison,R&B;,1960
198162,Johnnie Taylor,R&B;,1950,830425,Robert Cray,Blues,1970
414251,Otis Redding,R&B;,1960,830425,Robert Cray,Blues,1970
457807,O.V. Wright,R&B;,1960,830425,Robert Cray,Blues,1970
607448,Al Green,R&B;,1960,830425,Robert Cray,Blues,1970
751738,Steve Cropper,R&B;,1960,830425,Robert Cray,Blues,1970
125569,Chuckii Booker,R&B;,1980,833539,Mark Morrison,R&B;,1990
92942,Chic,R&B;,1970,833782,Liquid Liquid,Pop/Rock,1980
128099,James Brown,R&B;,1950,833782,Liquid Liquid,Pop/Rock,1980
144458,Curtis Mayfield,R&B;,1950,833782,Liquid Liquid,Pop/Rock,1980
187581,Funkadelic,R&B;,1960,833782,Liquid Liquid,Pop/Rock,1980
333573,Randy Crawford,R&B;,1970,835085,Lisa Fischer,R&B;,1980
802302,Chaka Khan,R&B;,1960,835085,Lisa Fischer,R&B;,1980
921002,Ann Peebles,R&B;,1970,835894,Lowell George,Pop/Rock,1960
933172,Allen Toussaint,R&B;,1950,835894,Lowell George,Pop/Rock,1960
144458,Curtis Mayfield,R&B;,1950,836312,Junior Murvin,Reggae,1960
821571,Smokey Robinson,R&B;,1950,836312,Junior Murvin,Reggae,1960
361393,Prince,R&B;,1970,836376,Julieta Venegas,Latin,1990
299668,KC & the Sunshine Band,R&B;,1970,836394,Scissor Sisters,Pop/Rock,2000
361393,Prince,R&B;,1970,836394,Scissor Sisters,Pop/Rock,2000
467203,Michael Jackson,R&B;,1960,836394,Scissor Sisters,Pop/Rock,2000
756291,Sylvester,R&B;,1970,836394,Scissor Sisters,Pop/Rock,2000
46861,Ray Charles,R&B;,1940,838195,Percy Sledge,R&B;,1960
108826,Jackie Wilson,R&B;,1950,838195,Percy Sledge,R&B;,1960
128099,James Brown,R&B;,1950,838195,Percy Sledge,R&B;,1960
144458,Curtis Mayfield,R&B;,1950,838195,Percy Sledge,R&B;,1960
238115,Sam Cooke,R&B;,1950,838195,Percy Sledge,R&B;,1960
309328,Percy Mayfield,R&B;,1940,838195,Percy Sledge,R&B;,1960
317093,Nat King Cole,Jazz,1930,838195,Percy Sledge,R&B;,1960
677781,Wilson Pickett,R&B;,1950,838195,Percy Sledge,R&B;,1960
927555,Aretha Franklin,R&B;,1950,838195,Percy Sledge,R&B;,1960
467203,Michael Jackson,R&B;,1960,838327,Savage Garden,Pop/Rock,1990
92942,Chic,R&B;,1970,838875,Scritti Politti,Pop/Rock,1970
467203,Michael Jackson,R&B;,1960,838875,Scritti Politti,Pop/Rock,1970
622805,Stevie Wonder,R&B;,1960,838875,Scritti Politti,Pop/Rock,1970
667169,Gladys Knight & the Pips,R&B;,1950,838875,Scritti Politti,Pop/Rock,1970
927555,Aretha Franklin,R&B;,1950,838884,Vanessa Bell Armstrong,Religious,1980
262255,Mariah Carey,R&B;,1980,841870,Jennifer Paige,Pop/Rock,1990
279337,Sade,R&B;,1980,841870,Jennifer Paige,Pop/Rock,1990
182360,Donny Hathaway,R&B;,1960,841881,Michael Wycoff,R&B;,1970
622805,Stevie Wonder,R&B;,1960,841881,Michael Wycoff,R&B;,1970
663424,D.J. Rogers,R&B;,1960,841881,Michael Wycoff,R&B;,1970
128099,James Brown,R&B;,1950,842351,Pete Townshend,Pop/Rock,1960
128099,James Brown,R&B;,1950,842802,Peter Gabriel,Pop/Rock,1970
402872,The Meters,R&B;,1960,842802,Peter Gabriel,Pop/Rock,1970
71970,The J.B.'s,R&B;,1960,843259,The Budos Band,R&B;,2000
128099,James Brown,R&B;,1950,843259,The Budos Band,R&B;,2000
138833,Fela Kuti,International,1960,843259,The Budos Band,R&B;,2000
345168,Roy Ayers,Jazz,1960,843259,The Budos Band,R&B;,2000
463527,Return to Forever,Jazz,1970,843259,The Budos Band,R&B;,2000
924232,Sun Ra,Jazz,1940,843259,The Budos Band,R&B;,2000
137494,Fats Domino,R&B;,1940,845625,Ronnie Lane,Pop/Rock,1960
238115,Sam Cooke,R&B;,1950,845625,Ronnie Lane,Pop/Rock,1960
282709,Sam & Dave,R&B;,1960,845625,Ronnie Lane,Pop/Rock,1960
16281,Tracy Chapman,Pop/Rock,1980,845662,Jill Scott,R&B;,1990
17748,Patti LaBelle,R&B;,1950,845662,Jill Scott,R&B;,1990
17877,Terence Trent D'Arby,R&B;,1980,845662,Jill Scott,R&B;,1990
18258,Teena Marie,R&B;,1970,845662,Jill Scott,R&B;,1990
40225,Gladys Knight,R&B;,1950,845662,Jill Scott,R&B;,1990
58438,Betty Davis,R&B;,1960,845662,Jill Scott,R&B;,1990
78044,Bill Withers,R&B;,1960,845662,Jill Scott,R&B;,1990
89710,Billy Paul,R&B;,1950,845662,Jill Scott,R&B;,1990
110104,Cissy Houston,R&B;,1960,845662,Jill Scott,R&B;,1990
118664,Basia,Pop/Rock,1980,845662,Jill Scott,R&B;,1990
122754,Cyndi Lauper,Pop/Rock,1970,845662,Jill Scott,R&B;,1990
127696,Lalah Hathaway,R&B;,1990,845662,Jill Scott,R&B;,1990
144458,Curtis Mayfield,R&B;,1950,845662,Jill Scott,R&B;,1990
170454,Carla Thomas,R&B;,1960,845662,Jill Scott,R&B;,1990
184502,Ella Fitzgerald,Vocal,1930,845662,Jill Scott,R&B;,1990
211570,Dianne Reeves,Vocal,1980,845662,Jill Scott,R&B;,1990
243812,Leon Ware,R&B;,1960,845662,Jill Scott,R&B;,1990
270491,Joni Mitchell,Pop/Rock,1960,845662,Jill Scott,R&B;,1990
276381,Howard Hewett,R&B;,1970,845662,Jill Scott,R&B;,1990
279337,Sade,R&B;,1980,845662,Jill Scott,R&B;,1990
290072,Roberta Flack,R&B;,1960,845662,Jill Scott,R&B;,1990
316834,Marvin Gaye,R&B;,1950,845662,Jill Scott,R&B;,1990
376204,Mary J. Blige,R&B;,1990,845662,Jill Scott,R&B;,1990
411761,Nina Simone,Vocal,1950,845662,Jill Scott,R&B;,1990
500889,Minnie Riperton,R&B;,1960,845662,Jill Scott,R&B;,1990
567624,The Stylistics,R&B;,1960,845662,Jill Scott,R&B;,1990
568861,The Sweet Inspirations,R&B;,1950,845662,Jill Scott,R&B;,1990
572579,Anita Baker,R&B;,1970,845662,Jill Scott,R&B;,1990
614823,Brenda Russell,R&B;,1970,845662,Jill Scott,R&B;,1990
619423,Ashford & Simpson,R&B;,1960,845662,Jill Scott,R&B;,1990
622805,Stevie Wonder,R&B;,1960,845662,Jill Scott,R&B;,1990
658346,Gil Scott-Heron,R&B;,1960,845662,Jill Scott,R&B;,1990
665957,Harold Melvin & the Blue Notes,R&B;,1950,845662,Jill Scott,R&B;,1990
696015,Phoebe Snow,Pop/Rock,1970,845662,Jill Scott,R&B;,1990
772526,Irma Thomas,R&B;,1960,845662,Jill Scott,R&B;,1990
921002,Ann Peebles,R&B;,1970,845662,Jill Scott,R&B;,1990
927555,Aretha Franklin,R&B;,1950,845662,Jill Scott,R&B;,1990
18176,Teddy Riley,R&B;,1980,846634,Ne-Yo,R&B;,2000
49774,Blackstreet,R&B;,1990,846634,Ne-Yo,R&B;,2000
61226,Babyface,R&B;,1970,846634,Ne-Yo,R&B;,2000
96379,Boyz II Men,R&B;,1980,846634,Ne-Yo,R&B;,2000
135152,Jodeci,R&B;,1990,846634,Ne-Yo,R&B;,2000
208076,Luther Vandross,R&B;,1970,846634,Ne-Yo,R&B;,2000
258741,Jon B.,R&B;,1990,846634,Ne-Yo,R&B;,2000
319347,R. Kelly,R&B;,1990,846634,Ne-Yo,R&B;,2000
361973,Kashif,R&B;,1980,846634,Ne-Yo,R&B;,2000
467203,Michael Jackson,R&B;,1960,846634,Ne-Yo,R&B;,2000
607448,Al Green,R&B;,1960,846634,Ne-Yo,R&B;,2000
793664,El DeBarge,R&B;,1970,846634,Ne-Yo,R&B;,2000
800475,Eric BenÃ©t,R&B;,1990,846634,Ne-Yo,R&B;,2000
46861,Ray Charles,R&B;,1940,847756,Marlena Shaw,Vocal,1960
622805,Stevie Wonder,R&B;,1960,847756,Marlena Shaw,Vocal,1960
46861,Ray Charles,R&B;,1940,849246,Jim Ford,Pop/Rock,1960
137494,Fats Domino,R&B;,1940,849246,Jim Ford,Pop/Rock,1960
402872,The Meters,R&B;,1960,849246,Jim Ford,Pop/Rock,1960
414251,Otis Redding,R&B;,1960,849246,Jim Ford,Pop/Rock,1960
577235,The Staple Singers,R&B;,1940,849246,Jim Ford,Pop/Rock,1960
96379,Boyz II Men,R&B;,1980,849405,Marques Houston,R&B;,1990
467203,Michael Jackson,R&B;,1960,849405,Marques Houston,R&B;,1990
66915,Bob Dylan,Pop/Rock,1960,852405,Rotary Connection,R&B;,1960
754032,The Beatles,Pop/Rock,1960,852405,Rotary Connection,R&B;,1960
840102,Jefferson Airplane,Pop/Rock,1960,852405,Rotary Connection,R&B;,1960
894465,The Rolling Stones,Pop/Rock,1960,852405,Rotary Connection,R&B;,1960
161920,Grace Jones,R&B;,1970,852656,RuPaul,Pop/Rock,1980
208774,Janet Jackson,R&B;,1970,852656,RuPaul,Pop/Rock,1980
756291,Sylvester,R&B;,1970,852656,RuPaul,Pop/Rock,1980
92942,Chic,R&B;,1970,852855,Roxy Music,Pop/Rock,1970
607448,Al Green,R&B;,1960,853492,Marshall Crenshaw,Pop/Rock,1980
92942,Chic,R&B;,1970,858827,Queen,Pop/Rock,1970
160690,En Vogue,R&B;,1990,860985,Mary Mary,Religious,1990
262255,Mariah Carey,R&B;,1980,860985,Mary Mary,Religious,1990
498987,SWV,R&B;,1990,860985,Mary Mary,Religious,1990
935330,Toni Braxton,R&B;,1980,860985,Mary Mary,Religious,1990
137084,Jody Watley,R&B;,1970,861687,Nelly Furtado,Pop/Rock,1990
262255,Mariah Carey,R&B;,1980,861687,Nelly Furtado,Pop/Rock,1990
316834,Marvin Gaye,R&B;,1950,861687,Nelly Furtado,Pop/Rock,1990
467203,Michael Jackson,R&B;,1960,861687,Nelly Furtado,Pop/Rock,1990
17877,Terence Trent D'Arby,R&B;,1980,863733,Raheem DeVaughn,R&B;,2000
35338,Peabo Bryson,R&B;,1970,863733,Raheem DeVaughn,R&B;,2000
134600,D'Angelo,R&B;,1990,863733,Raheem DeVaughn,R&B;,2000
182360,Donny Hathaway,R&B;,1960,863733,Raheem DeVaughn,R&B;,2000
316834,Marvin Gaye,R&B;,1950,863733,Raheem DeVaughn,R&B;,2000
361393,Prince,R&B;,1970,863733,Raheem DeVaughn,R&B;,2000
622805,Stevie Wonder,R&B;,1960,863733,Raheem DeVaughn,R&B;,2000
83013,The Jackson 5,R&B;,1960,865016,New Edition,R&B;,1980
308871,Little Anthony & the Imperials,R&B;,1950,865016,New Edition,R&B;,1980
467203,Michael Jackson,R&B;,1960,865016,New Edition,R&B;,1980
565521,The Sylvers,R&B;,1970,865016,New Edition,R&B;,1980
290072,Roberta Flack,R&B;,1960,866417,Maxi Priest,Reggae,1980
316834,Marvin Gaye,R&B;,1950,866417,Maxi Priest,Reggae,1980
17877,Terence Trent D'Arby,R&B;,1980,866491,Maxwell,R&B;,1990
20278,Teddy Pendergrass,R&B;,1970,866491,Maxwell,R&B;,1990
46784,Syl Johnson,R&B;,1950,866491,Maxwell,R&B;,1990
78044,Bill Withers,R&B;,1960,866491,Maxwell,R&B;,1990
101946,Isaac Hayes,R&B;,1960,866491,Maxwell,R&B;,1990
106882,Lamont Dozier,R&B;,1960,866491,Maxwell,R&B;,1990
144458,Curtis Mayfield,R&B;,1950,866491,Maxwell,R&B;,1990
149044,Barry White,R&B;,1960,866491,Maxwell,R&B;,1990
176358,Jamiroquai,R&B;,1990,866491,Maxwell,R&B;,1990
182360,Donny Hathaway,R&B;,1960,866491,Maxwell,R&B;,1990
208076,Luther Vandross,R&B;,1970,866491,Maxwell,R&B;,1990
208774,Janet Jackson,R&B;,1970,866491,Maxwell,R&B;,1990
243812,Leon Ware,R&B;,1960,866491,Maxwell,R&B;,1990
279337,Sade,R&B;,1980,866491,Maxwell,R&B;,1990
316834,Marvin Gaye,R&B;,1950,866491,Maxwell,R&B;,1990
361393,Prince,R&B;,1970,866491,Maxwell,R&B;,1990
414251,Otis Redding,R&B;,1960,866491,Maxwell,R&B;,1990
517074,Brian McKnight,R&B;,1980,866491,Maxwell,R&B;,1990
545074,George Michael,Pop/Rock,1980,866491,Maxwell,R&B;,1990
569685,The Temptations,R&B;,1960,866491,Maxwell,R&B;,1990
576718,Seal,Pop/Rock,1980,866491,Maxwell,R&B;,1990
578141,The Spinners,R&B;,1950,866491,Maxwell,R&B;,1990
590285,Billy Preston,R&B;,1950,866491,Maxwell,R&B;,1990
607448,Al Green,R&B;,1960,866491,Maxwell,R&B;,1990
622805,Stevie Wonder,R&B;,1960,866491,Maxwell,R&B;,1990
767016,Keith Sweat,R&B;,1980,866491,Maxwell,R&B;,1990
802302,Chaka Khan,R&B;,1960,866491,Maxwell,R&B;,1990
892771,The O'Jays,R&B;,1960,866491,Maxwell,R&B;,1990
75825,The Coasters,R&B;,1950,866786,New York Dolls,Pop/Rock,1970
376608,The Marvelettes,R&B;,1960,866786,New York Dolls,Pop/Rock,1970
502398,Archie Bell & the Drells,R&B;,1960,866786,New York Dolls,Pop/Rock,1970
210323,Joe Tex,R&B;,1960,866841,Nick Lowe,Pop/Rock,1960
238115,Sam Cooke,R&B;,1950,866841,Nick Lowe,Pop/Rock,1960
282709,Sam & Dave,R&B;,1960,866841,Nick Lowe,Pop/Rock,1960
414251,Otis Redding,R&B;,1960,866841,Nick Lowe,Pop/Rock,1960
457807,O.V. Wright,R&B;,1960,866841,Nick Lowe,Pop/Rock,1960
838195,Percy Sledge,R&B;,1960,866841,Nick Lowe,Pop/Rock,1960
118289,Labelle,R&B;,1970,868086,Janelle MonÃ¡e,R&B;,2000
161920,Grace Jones,R&B;,1970,868086,Janelle MonÃ¡e,R&B;,2000
187581,Funkadelic,R&B;,1960,868086,Janelle MonÃ¡e,R&B;,2000
237205,Madonna,Pop/Rock,1980,868086,Janelle MonÃ¡e,R&B;,2000
467203,Michael Jackson,R&B;,1960,868086,Janelle MonÃ¡e,R&B;,2000
531986,David Bowie,Pop/Rock,1960,868086,Janelle MonÃ¡e,R&B;,2000
94224,Ike & Tina Turner,R&B;,1960,868092,McCoy Tyner,Jazz,1960
502371,Missy Elliott,R&B;,1990,869364,Nicole,R&B;,1980
103162,Kim Weston,R&B;,1960,869409,Melba Moore,R&B;,1970
384675,Mary Wells,R&B;,1960,869409,Melba Moore,R&B;,1970
594665,Diana Ross,R&B;,1960,869409,Melba Moore,R&B;,1970
85397,Kelis,R&B;,1990,870646,Far East Movement,Pop/Rock,2000
275757,Pharrell Williams,R&B;,1990,870646,Far East Movement,Pop/Rock,2000
83013,The Jackson 5,R&B;,1960,874289,Menudo,Latin,1970
33161,Sly & the Family Stone,R&B;,1960,883318,Red Hot Chili Peppers,Pop/Rock,1980
107139,Bootsy Collins,R&B;,1970,883318,Red Hot Chili Peppers,Pop/Rock,1980
128099,James Brown,R&B;,1950,883318,Red Hot Chili Peppers,Pop/Rock,1980
129775,Parliament,R&B;,1960,883318,Red Hot Chili Peppers,Pop/Rock,1980
135273,"Earth, Wind & Fire",R&B;,1960,883318,Red Hot Chili Peppers,Pop/Rock,1980
144458,Curtis Mayfield,R&B;,1950,883318,Red Hot Chili Peppers,Pop/Rock,1980
187581,Funkadelic,R&B;,1960,883318,Red Hot Chili Peppers,Pop/Rock,1980
191947,War,R&B;,1970,883318,Red Hot Chili Peppers,Pop/Rock,1980
390390,Ohio Players,R&B;,1950,883318,Red Hot Chili Peppers,Pop/Rock,1980
402872,The Meters,R&B;,1960,883318,Red Hot Chili Peppers,Pop/Rock,1980
533117,George Clinton,R&B;,1950,883318,Red Hot Chili Peppers,Pop/Rock,1980
622805,Stevie Wonder,R&B;,1960,883318,Red Hot Chili Peppers,Pop/Rock,1980
752773,Shuggie Otis,R&B;,1960,883318,Red Hot Chili Peppers,Pop/Rock,1980
777210,Kool & the Gang,R&B;,1960,883318,Red Hot Chili Peppers,Pop/Rock,1980
798792,Graham Central Station,R&B;,1970,883318,Red Hot Chili Peppers,Pop/Rock,1980
17929,Patti Austin,R&B;,1950,884686,Norah Jones,Pop/Rock,2000
46861,Ray Charles,R&B;,1940,884686,Norah Jones,Pop/Rock,2000
279337,Sade,R&B;,1980,884686,Norah Jones,Pop/Rock,2000
290072,Roberta Flack,R&B;,1960,884686,Norah Jones,Pop/Rock,2000
316834,Marvin Gaye,R&B;,1950,884686,Norah Jones,Pop/Rock,2000
567624,The Stylistics,R&B;,1960,884686,Norah Jones,Pop/Rock,2000
582253,Aaron Neville,R&B;,1960,884686,Norah Jones,Pop/Rock,2000
590285,Billy Preston,R&B;,1950,884686,Norah Jones,Pop/Rock,2000
933172,Allen Toussaint,R&B;,1950,884686,Norah Jones,Pop/Rock,2000
7448,The Delfonics,R&B;,1960,884962,Regina Belle,R&B;,1980
17748,Patti LaBelle,R&B;,1950,884962,Regina Belle,R&B;,1980
20278,Teddy Pendergrass,R&B;,1970,884962,Regina Belle,R&B;,1980
40225,Gladys Knight,R&B;,1950,884962,Regina Belle,R&B;,1980
59819,Betty Wright,R&B;,1950,884962,Regina Belle,R&B;,1980
149044,Barry White,R&B;,1960,884962,Regina Belle,R&B;,1980
182360,Donny Hathaway,R&B;,1960,884962,Regina Belle,R&B;,1980
290072,Roberta Flack,R&B;,1960,884962,Regina Belle,R&B;,1980
755570,Angela Bofill,R&B;,1970,884962,Regina Belle,R&B;,1980
806507,Tyrone Davis,R&B;,1970,884962,Regina Belle,R&B;,1980
238115,Sam Cooke,R&B;,1950,887718,Michael Henderson,R&B;,1960
622805,Stevie Wonder,R&B;,1960,887718,Michael Henderson,R&B;,1960
17748,Patti LaBelle,R&B;,1950,887806,Oleta Adams,Pop/Rock,1980
40225,Gladys Knight,R&B;,1950,887806,Oleta Adams,Pop/Rock,1980
271029,Esther Phillips,R&B;,1940,887806,Oleta Adams,Pop/Rock,1980
572579,Anita Baker,R&B;,1970,887806,Oleta Adams,Pop/Rock,1980
927555,Aretha Franklin,R&B;,1950,887806,Oleta Adams,Pop/Rock,1980
366164,Rick James,R&B;,1960,888394,O'Bryan,R&B;,1970
777210,Kool & the Gang,R&B;,1960,891911,Midnight Star,R&B;,1970
51736,The Manhattans,R&B;,1960,892771,The O'Jays,R&B;,1960
82013,The Impressions,R&B;,1950,892771,The O'Jays,R&B;,1960
108826,Jackie Wilson,R&B;,1950,892771,The O'Jays,R&B;,1960
128099,James Brown,R&B;,1950,892771,The O'Jays,R&B;,1960
144458,Curtis Mayfield,R&B;,1950,892771,The O'Jays,R&B;,1960
147200,The Dells,R&B;,1950,892771,The O'Jays,R&B;,1960
164594,Ben E. King,R&B;,1950,892771,The O'Jays,R&B;,1960
238115,Sam Cooke,R&B;,1950,892771,The O'Jays,R&B;,1960
316834,Marvin Gaye,R&B;,1950,892771,The O'Jays,R&B;,1960
317093,Nat King Cole,Jazz,1930,892771,The O'Jays,R&B;,1960
329468,Jerry Butler,R&B;,1950,892771,The O'Jays,R&B;,1960
569685,The Temptations,R&B;,1960,892771,The O'Jays,R&B;,1960
894335,The Platters,R&B;,1950,892771,The O'Jays,R&B;,1960
31067,Solomon Burke,R&B;,1950,892823,Mick Jagger,Pop/Rock,1960
78044,Bill Withers,R&B;,1960,892823,Mick Jagger,Pop/Rock,1960
92942,Chic,R&B;,1970,892823,Mick Jagger,Pop/Rock,1960
238115,Sam Cooke,R&B;,1950,892823,Mick Jagger,Pop/Rock,1960
414251,Otis Redding,R&B;,1960,892823,Mick Jagger,Pop/Rock,1960
677781,Wilson Pickett,R&B;,1950,892823,Mick Jagger,Pop/Rock,1960
821571,Smokey Robinson,R&B;,1950,892823,Mick Jagger,Pop/Rock,1960
333175,Jesse Belvin,R&B;,1950,893719,The Penguins,R&B;,1950
403120,The Mills Brothers,Vocal,1930,893719,The Penguins,R&B;,1950
479582,The Moonglows,R&B;,1950,893719,The Penguins,R&B;,1950
82584,Billy Eckstine,Vocal,1930,894335,The Platters,R&B;,1950
82831,The Ink Spots,Vocal,1930,894335,The Platters,R&B;,1950
204901,Sarah Vaughan,Vocal,1940,894335,The Platters,R&B;,1950
212612,Johnny Hartman,Vocal,1950,894335,The Platters,R&B;,1950
403120,The Mills Brothers,Vocal,1930,894335,The Platters,R&B;,1950
490763,The Ravens,Vocal,1940,894335,The Platters,R&B;,1950
31067,Solomon Burke,R&B;,1950,894465,The Rolling Stones,Pop/Rock,1960
64509,Bobby Womack,R&B;,1960,894465,The Rolling Stones,Pop/Rock,1960
128099,James Brown,R&B;,1950,894465,The Rolling Stones,Pop/Rock,1960
303050,Rufus Thomas,R&B;,1930,894465,The Rolling Stones,Pop/Rock,1960
457807,O.V. Wright,R&B;,1960,894465,The Rolling Stones,Pop/Rock,1960
577235,The Staple Singers,R&B;,1940,894465,The Rolling Stones,Pop/Rock,1960
772526,Irma Thomas,R&B;,1960,894465,The Rolling Stones,Pop/Rock,1960
2993710,Don Covay,R&B;,1960,894465,The Rolling Stones,Pop/Rock,1960
210323,Joe Tex,R&B;,1960,894531,Otis Clay,R&B;,1950
238115,Sam Cooke,R&B;,1950,894531,Otis Clay,R&B;,1950
300534,Little Milton,Blues,1950,894531,Otis Clay,R&B;,1950
414251,Otis Redding,R&B;,1960,894531,Otis Clay,R&B;,1950
457807,O.V. Wright,R&B;,1960,894531,Otis Clay,R&B;,1950
578744,William Bell,R&B;,1950,894531,Otis Clay,R&B;,1950
677781,Wilson Pickett,R&B;,1950,894531,Otis Clay,R&B;,1950
40225,Gladys Knight,R&B;,1950,894847,The Pointer Sisters,R&B;,1970
43499,The Andrews Sisters,Vocal,1930,894847,The Pointer Sisters,R&B;,1970
182360,Donny Hathaway,R&B;,1960,894847,The Pointer Sisters,R&B;,1970
376608,The Marvelettes,R&B;,1960,894847,The Pointer Sisters,R&B;,1970
418981,The Shirelles,R&B;,1950,894847,The Pointer Sisters,R&B;,1970
477875,The Supremes,R&B;,1950,894847,The Pointer Sisters,R&B;,1970
569685,The Temptations,R&B;,1960,894847,The Pointer Sisters,R&B;,1970
577235,The Staple Singers,R&B;,1940,894847,The Pointer Sisters,R&B;,1970
594665,Diana Ross,R&B;,1960,894847,The Pointer Sisters,R&B;,1970
667169,Gladys Knight & the Pips,R&B;,1950,894847,The Pointer Sisters,R&B;,1970
766094,Commodores,R&B;,1960,894847,The Pointer Sisters,R&B;,1970
927555,Aretha Franklin,R&B;,1950,894847,The Pointer Sisters,R&B;,1970
25778,Slave,R&B;,1970,898188,Mint Condition,R&B;,1980
135273,"Earth, Wind & Fire",R&B;,1960,898188,Mint Condition,R&B;,1980
622805,Stevie Wonder,R&B;,1960,898188,Mint Condition,R&B;,1980
680374,Womack & Womack,R&B;,1980,898188,Mint Condition,R&B;,1980
766094,Commodores,R&B;,1960,898188,Mint Condition,R&B;,1980
919812,The Time,R&B;,1980,898188,Mint Condition,R&B;,1980
760977,The Five Stairsteps,R&B;,1960,898479,The Smithereens,Pop/Rock,1980
75171,The Clovers,R&B;,1940,898828,The Searchers,Pop/Rock,1950
118544,The Drifters,R&B;,1950,898828,The Searchers,Pop/Rock,1950
418981,The Shirelles,R&B;,1950,898828,The Searchers,Pop/Rock,1950
493122,The Rascals,Pop/Rock,1960,900349,The Soul Survivors,R&B;,1960
923801,The Young Rascals,Pop/Rock,1960,900349,The Soul Survivors,R&B;,1960
17748,Patti LaBelle,R&B;,1950,907868,Alice Smith,R&B;,2000
79016,Billie Holiday,Vocal,1930,907868,Alice Smith,R&B;,2000
170770,Erykah Badu,R&B;,1990,907868,Alice Smith,R&B;,2000
232869,Macy Gray,R&B;,1990,907868,Alice Smith,R&B;,2000
411761,Nina Simone,Vocal,1950,907868,Alice Smith,R&B;,2000
597309,Tina Turner,R&B;,1950,907868,Alice Smith,R&B;,2000
766094,Commodores,R&B;,1960,907868,Alice Smith,R&B;,2000
769444,BjÃ¶rk,Pop/Rock,1970,907868,Alice Smith,R&B;,2000
101946,Isaac Hayes,R&B;,1960,913130,Gnarls Barkley,R&B;,2000
128099,James Brown,R&B;,1950,913130,Gnarls Barkley,R&B;,2000
134600,D'Angelo,R&B;,1990,913130,Gnarls Barkley,R&B;,2000
187581,Funkadelic,R&B;,1960,913130,Gnarls Barkley,R&B;,2000
316834,Marvin Gaye,R&B;,1950,913130,Gnarls Barkley,R&B;,2000
607448,Al Green,R&B;,1960,913130,Gnarls Barkley,R&B;,2000
622805,Stevie Wonder,R&B;,1960,913130,Gnarls Barkley,R&B;,2000
661524,Donna Summer,R&B;,1970,913130,Gnarls Barkley,R&B;,2000
765302,Badly Drawn Boy,Pop/Rock,1990,913130,Gnarls Barkley,R&B;,2000
922200,Violent Femmes,Pop/Rock,1980,913130,Gnarls Barkley,R&B;,2000
930642,Morris Day,R&B;,1980,913130,Gnarls Barkley,R&B;,2000
949820,DJ Shadow,Electronic,1990,913130,Gnarls Barkley,R&B;,2000
17877,Terence Trent D'Arby,R&B;,1980,915816,James Morrison,Pop/Rock,2000
414251,Otis Redding,R&B;,1960,915816,James Morrison,Pop/Rock,2000
135273,"Earth, Wind & Fire",R&B;,1960,918111,The Knocks,Pop/Rock,2000
92942,Chic,R&B;,1970,918400,A Certain Ratio,Pop/Rock,1970
128099,James Brown,R&B;,1950,918400,A Certain Ratio,Pop/Rock,1970
129775,Parliament,R&B;,1960,918400,A Certain Ratio,Pop/Rock,1970
187581,Funkadelic,R&B;,1960,918400,A Certain Ratio,Pop/Rock,1970
13393,Tower of Power,R&B;,1960,918600,The Style Council,Pop/Rock,1980
82013,The Impressions,R&B;,1950,918600,The Style Council,Pop/Rock,1980
92942,Chic,R&B;,1970,918600,The Style Council,Pop/Rock,1980
135273,"Earth, Wind & Fire",R&B;,1960,918600,The Style Council,Pop/Rock,1980
144458,Curtis Mayfield,R&B;,1950,918600,The Style Council,Pop/Rock,1980
282709,Sam & Dave,R&B;,1960,918600,The Style Council,Pop/Rock,1980
