id,D
97654,0.0
621944,5.03125
163198,473.328125
687487,11.109375
621959,0.1875
523661,3.53125
163213,0.0
818576,0.0
589209,0.0
785817,0.0
163229,36.0
753056,0.0
818593,97.703125
64954,0.71875
32193,9.328125
818627,0.0
753094,1418.09375
490952,25.140625
687561,2.0625
589256,0.0
753098,0.0
753104,7.4375
327130,0.40625
261623,0.0
130552,0.0
97786,0.078125
818702,0.0
65040,0.0
949780,0.796875
228889,0.0
884251,0.0
359966,27.484375
2784799,0.0
2129441,0.0
32301,0.0
884269,0.0
163386,5.671875
949820,2.390625
65094,0.59375
32333,0.0
753237,4.28125
163420,0.96875
3210853,0.0
753254,0.0
196200,0.0
163435,0.0
32366,50.15625
130686,0.0
130689,90.28125
32401,1.78125
196248,68.8125
32409,0.0
392856,0.0
97949,10.109375
196254,0.0
786080,23.140625
491174,0.0625
32433,1.59375
2424501,0.0
851639,2.15625
622277,0.0
130764,3.546875
786126,0.0
491220,497.65625
3145435,0.0
949980,0.0
392925,0.0
884449,0.125
3407597,0.0
163570,1.546875
163577,0.25
753422,0.0
524050,21.671875
196370,1.390625
98081,47.359375
229157,67.484375
130855,0.34375
622379,15.359375
786228,12.390625
687933,0.4375
589630,1.796875
786245,1.78125
393031,2.34375
753507,0.0
720741,0.0625
130922,0.0
130932,91.765625
65397,56.0625
98189,432.34375
720786,8.734375
753570,0.0
655273,31.75
786360,8.90625
753598,0.0
196544,11.90625
589767,0.0
884686,0.25
524239,462.046875
753617,143.65625
131038,0.390625
98278,0.0
589802,0.0
3145706,0.0
163835,9.96875
